,stat_id,node_id,distance,link
232,KP001005,1020026801.0,0.0292266594493203,"[1020044301, 1020044302, 1020044401, 1020044402, 1020055500, 1020055600]"
233,KP001006,1020014900.0,0.0384666257480782,"[1020005700, 1020005800, 1020006902, 1020006903, 1020007001, 1020007002]"
234,KP001007,1000016600.0,0.0699728687303343,"[1000007907, 1000008007, 1000011300, 1000011400, 1000016901, 1000017001]"
235,KP001008,1010018800.0,0.0689428762668832,"[1010005502, 1010005602, 1010006901, 1010007001, 1010007901, 1010008001, 1010029500, 1010029600]"
236,KP001009,1010018701.0,0.0384929696243141,"[1010035501, 1010035502, 1010035601, 1010035602, 1010049100, 1010049200]"
237,KP001010,1000014100.0,0.1192374078182703,"[1000002100, 1000002201, 1000002301, 1000002401, 1000012901, 1000013001, 1000047100, 1000047200]"
238,KP001011,1000031800.0,0.1419025290268816,"[1000046100, 1000046200]"
239,KP001012,1000014100.0,0.1975857310415089,"[1000002100, 1000002201, 1000002301, 1000002401, 1000012901, 1000013001, 1000047100, 1000047200]"
240,KP001013,1000023300.0,0.1545468423843516,"[1070022400, 1070022500, 1000016101, 1000016201, 1000036300, 1000036400]"
241,KP001014,1000022400.0,0.1329259369050057,"[1000012901, 1000012902, 1000015001]"
242,KP001015,1000031300.0,0.0778307964649728,"[1000001801, 1000001802, 1000044900]"
243,KP001016,1080008800.0,0.0708747161216398,"[1080004401, 1080004402, 1080020900, 1080021000, 1080004301, 1080004302]"
244,KP001017,1070007000.0,0.0810069898108658,"[1070002502, 1070002503, 1070002603, 1070002604, 1070022800, 1070022900]"
245,KP001018,1070035400.0,0.1420670957303077,"[1070077700, 1070077800]"
246,KP001019,1070041100.0,0.0646410732423532,"[1070063300, 1070063400]"
247,KP001262,1230003200.0,0.0878388925095078,"[1230009001, 1230008901, 1230052500, 1230052600, 1230053500, 1230053600]"
248,KP001263,1230018000.0,0.0718106993240091,"[1230051101, 1230051202, 1230052100, 1230052200, 1230052500, 1230052600, 1230432400, 1230432500]"
249,KP001264,1230017800.0,0.0584361208995408,"[1230050800, 1230050900, 1230051400, 1230051500, 1230052100, 1230052200, 1230052300, 1230052400]"
250,KP001265,1240011900.0,0.0830837362957472,"[1240034100, 1240034200, 1240034800, 1240034900, 1240035600, 1240035700, 1240036400, 1240036500]"
251,KP001266,1230117900.0,0.1304102922117257,"[1230229900, 1230230000, 1230230100, 1230230200, 1230231800, 1230232000, 1230232900, 1230233000]"
252,KP001267,1230032600.0,0.0393318722345109,"[1230018800, 1230068400, 1230070200]"
253,KP001268,1230053600.0,0.1164754438241028,"[1230035000, 1230035100, 1230035200, 1230035301, 1230036001, 1230036102, 1230036201, 1230036301]"
254,KP001269,1150141901.0,0.0668290161730951,"[1150408201, 1150408202, 1150408301, 1150408302, 1150434300, 1150434400]"
255,KP001270,1200024100.0,0.0799315297399567,"[1200039900, 1200040000, 1200040500, 1200040600, 1200041100, 1200041200]"
256,KP001271,1190016000.0,0.131591264603979,"[1190031200, 1190031300, 1190033900, 1190034000, 1190034900, 1190035000]"
257,KP001272,1200005300.0,0.2326886666304974,"[1200014300, 1200014400, 1200015600, 1200015700, 1200016400, 1200016500]"
258,KP001273,1190004300.0,0.1235935842415897,"[1180005803, 1180005902, 1180006200, 1180006300, 1180006400, 1180006500, 1190011600, 1190011700]"
259,KP001274,1190001000.0,0.0924832137299296,"[1190001901, 1190002001, 1190002101, 1190002201, 1190018500, 1190018600]"
260,KP001275,1200011000.0,0.1611953127219728,"[1200025700, 1200025800, 1200027100, 1200027200, 1200027500, 1200027600]"
261,KP001276,1200009900.0,0.1526649768527915,"[1200025500, 1200023400, 1200023500, 1200025600, 1200026100, 1200026200]"
262,KP001277,1190028500.0,0.2932904072518905,"[1190003503, 1190003504, 1190003604, 1190003605, 1190047200, 1190047300]"
263,KP001278,1210041200.0,0.1864148355618066,"[1210024805, 1210024904, 1210025201, 1210025301, 1210025802, 1210025902, 1210026202, 1210026302]"
264,KP001280,1160024300.0,0.1221768402933286,"[1160001501, 1160001506, 1160001601, 1160001605, 1160045801, 1160045702]"
265,KP001281,1160041101.0,0.113104821264373,"[1140278500, 1140278600, 1160077501, 1160077502, 1160077601, 1160077602, 1160267400, 1160267500]"
266,KP001282,1160117100.0,0.0338916033557054,"[1160272200, 1160272300, 1160272600, 1160272700, 1160272800, 1160272900]"
267,KP001283,1160119000.0,0.1690869983463215,"[1160018303, 1160018304, 1160018403, 1160018404, 1160271800, 1160271900]"
268,KP001284,1220031800.0,0.0864508758555771,"[1220023801, 1220023802, 1220023901, 1220023902, 1220062500, 1220062600]"
269,KP001285,1220038500.0,0.1906645702493508,"[1220074600, 1220074700, 1220075600, 1220075700, 1220078200, 1220078300]"
270,KP001286,1220063300.0,0.0957279390090176,"[1220340300, 1220340400, 1220038001, 1220038002, 1220038101, 1220038102]"
271,KP001349,1050016600.0,0.084124795993111,"[1050034700, 1050034800, 1050036300, 1050036400, 1050038500, 1050038600]"
272,KP001352,1040009100.0,0.1378074272520661,"[1040021600, 1040021700, 1040022600, 1040022700, 1040023700, 1040023800]"
273,KP001353,1100004600.0,0.0822217296980913,"[1100010300, 1100010400, 1100010500, 1100010601, 1100011700, 1100011800]"
274,KP001354,1100015200.0,0.0655537064094001,"[1100008902, 1100008903, 1100009002, 1100009003, 1100041100, 1100041200]"
275,KP001355,1000019000.0,0.3500900256001637,"[1000016901, 1000016902, 1000017001, 1000017002, 1000034200, 1000034300]"
276,KP001356,1100084000.0,0.1004624479111926,"[1100168500, 1100168600]"
277,KP001357,1100039901.0,0.0754335252839338,"[1100175901, 1100176001, 1100072902, 1100073001, 1100169100, 1100169200]"
278,KP001358,1090007100.0,0.1035920821369559,"[1090004101, 1090004102, 1090004201, 1090004202, 1090017700, 1090017800]"
279,KP001359,1100006100.0,0.1693276508373488,"[1100015900, 1100016000, 1100016500, 1100016600, 1100017701, 1100017801, 1100018300, 1100018400]"
280,KP001360,1090013700.0,0.1626404796777676,"[1090009301, 1090009302, 1090009401, 1090009402, 1090029000, 1090029100]"
281,KP001361,1120014401.0,0.1358098732112032,"[1120011103, 1120011104, 1120011203, 1120011204, 1120059700, 1120059800]"
282,KP001364,1130015100.0,0.0798857678939776,"[1130011003, 1130011004, 1130041000]"
283,KP001365,1130015100.0,0.0821785011036596,"[1130011003, 1130011004, 1130041000]"
284,KP001367,1020027100.0,0.0427724280816932,"[1020012501, 1020012601, 1020013101, 1020013202, 1020013102, 1020013203]"
285,KP001368,1130009700.0,0.0352736118047887,"[1130031400, 1130031500, 1130031700, 1130031800]"
286,KP001369,1130023000.0,0.1467278759771424,"[1130014201, 1130014202, 1130049300]"
287,KP001370,1130019300.0,0.176825173201327,"[1130089400, 1130089500, 1130089700, 1130089800, 1130043900, 1130044000, 1130045200, 1130045300]"
288,KP001371,1020028300.0,0.2060453791146693,"[1020011903, 1020012003, 1020014900, 1020015000, 1020015702, 1020015801, 1020016901, 1020017002]"
289,KP001372,1020011800.0,0.0447406097679012,"[1020028300, 1020028400, 1020028700, 1020028800, 1020029300, 1020029400]"
290,KP001373,1000031800.0,0.1226246948186792,"[1000046100, 1000046200]"
291,KP001374,1070007300.0,0.1607024015182564,"[1070003902, 1070003903, 1070004002, 1070004003, 1070023000, 1070023100]"
292,KP001799,1220154600.0,0.2904662891887291,"[1220325500, 1220325600]"
293,KP001800,1240027600.0,0.0714439047057459,"[1240028505, 1240051601, 1240051702, 1240054302, 1240054501, 1240028509, 1240028605, 1240028610]"
294,KP001801,1240026600.0,0.1490577738475015,"[1240028501, 1240218900, 1240219000, 1240028510, 1240028601, 1240028609]"
295,KP001802,1240004401.0,0.2041550348423266,"[1240014701, 1240014702, 1240014801, 1240014802, 1240218500, 1240218600]"
296,KP001803,1240003700.0,0.1095595364826661,"[1240011602, 1240041200, 1240041300, 1240011102, 1240011202, 1240011501, 1240012502, 1240012601]"
297,KP001804,1230041300.0,0.2415201026690656,"[1230024100, 1230024200, 1230024900, 1230025002, 1230025701, 1230025801, 1230027500, 1230027600]"
298,KP001806,1230013900.0,0.1393930377706515,"[1230044000, 1230044100, 1230043000, 1230043100, 1230043400, 1230043500]"
299,KP001807,1230186500.0,0.0989539963911947,"[1230428800, 1230428900, 1230432600, 1230432700, 1230433200, 1230433300]"
300,KP001808,1240011200.0,0.0481941883480627,"[1240006901, 1240006902, 1240007001, 1240007002, 1240033900, 1240034000]"
301,KP001809,1200003700.0,0.4098640379810842,"[1200010700, 1200010800, 1200011101, 1200011202, 1200041500, 1200041600]"
302,KP001810,1200007400.0,0.2987963010024828,"[1200018400, 1200018500, 1200021200, 1200021300, 1200021600, 1200021700]"
303,KP001811,1180026500.0,0.0733261903084973,"[1180018402, 1180018404, 1180018501, 1180018502, 1180063800, 1180064200]"
304,KP001812,1160118500.0,0.1147572151974627,"[1160275200, 1160275300]"
305,KP001814,1220014600.0,0.2911073632859635,"[1220043802, 1220043901, 1220044600, 1220044700, 1220108300, 1220108400, 1220310900, 1220311000]"
306,KP001815,1220046500.0,0.1347025418767154,"[1220085800, 1220087901, 1220087902, 1220088000, 1220088300, 1220110400, 1220110500]"
307,KP001816,1220044600.0,0.1587811024292746,"[1220031801, 1220031802, 1220031901, 1220031902, 1220082400, 1220082500]"
308,KP001817,1220154600.0,0.2904662891887291,"[1220325500, 1220325600]"
309,KP001849,1050023800.0,0.0895968031247264,"[1050013302, 1050013401, 1050043200, 1050043300, 1050013303, 1050013403]"
310,KP001850,1030015600.0,0.2339173653208693,"[1030009103, 1030009104, 1030009203, 1030009204, 1030035100, 1030035200]"
311,KP001851,1100014200.0,0.0428951606135128,"[1100000202, 1100000203, 1100040300]"
312,KP001852,1100004500.0,0.1008778791600511,"[1100010100, 1100010200, 1100011502, 1100011602, 1100012101, 1100012201]"
313,KP001854,1100011400.0,0.0538746370000302,"[1060066700, 1070078000, 1100000206]"
314,KP001856,1100052600.0,0.1849985546437096,"[1100062601, 1100062602, 1100062701, 1100062702]"
315,KP001857,1120028700.0,0.024614474229547,"[1120060900, 1120061000]"
316,KP001858,1130033400.0,0.1245187757852164,"[1130019301, 1130019302, 1130019401, 1130019402, 1130057300, 1130057400]"
317,KP001859,1130010500.0,0.0607078302630607,"[1130007703, 1130007803, 1130008102, 1130008203, 1130008301, 1130008401, 1130032800, 1130032700]"
318,KP001860,1130055900.0,0.03559000107413,"[1130087600, 1130087700]"
319,KP001861,1130025000.0,0.0777494978888549,"[1130013604, 1130013605, 1130014022]"
320,KP002051,1240019100.0,0.0686764289690885,"[1240013701, 1240013702, 1240013801, 1240013802, 1240042900, 1240043000]"
321,KP002052,1210080100.0,0.0535115563907856,"[1210167700, 1210167800]"
322,KP002070,1090016600.0,0.065639894715185,"[1090010902, 1090010903, 1090011003, 1090011004, 1090031800, 1090031900]"
323,KP002228,1040023400.0,0.203893430949265,"[1040013803, 1040013804, 1040013902, 1040013903, 1040035200, 1040035300]"
324,KP002259,1200006300.0,0.2173121525743193,"[1200018200, 1200018300, 1200018400, 1200018500, 1200019000, 1200019100]"
325,KP002270,1240011600.0,0.216205585615822,"[1240007701, 1240007702, 1240007801, 1240007802, 1240033700, 1240033800]"
326,KP002271,1240010400.0,0.0628923356898189,"[1240006300, 1240006400, 1240006500, 1240006600, 1240007500, 1240007600, 1240032200, 1240032300]"
327,KP002273,1180012100.0,0.1973705136487463,"[1180006801, 1180006903, 1180007001, 1180007003, 1180007102, 1180007103]"
328,KP002274,1190008300.0,0.1368767273583383,"[1190020500, 1190020600, 1190021500, 1190021600, 1190024200, 1190024300]"
329,KP002284,1130053300.0,0.0951082304773828,"[1130083800, 1130083900, 1130084000, 1130084100, 1130084600, 1130084700]"
330,KP002285,1130052900.0,0.1234942545622279,"[1130078000, 1130078100, 1130078200, 1130078300, 1130082800, 1130082900, 1130084000, 1130084100]"
331,KP002286,1130053300.0,0.0951082304773828,"[1130083800, 1130083900, 1130084000, 1130084100, 1130084600, 1130084700]"
332,KP002287,1130053300.0,0.0951082304773828,"[1130083800, 1130083900, 1130084000, 1130084100, 1130084600, 1130084700]"
333,KP002288,1070014900.0,0.1647740244473959,"[1070010902, 1070010903, 1070011002, 1070011003, 1070032200, 1070032300]"
334,KP002289,1070039000.0,0.1074029955615542,"[1070067900, 1070068000, 1070068300, 1070068400, 1070068900, 1070069000]"
335,KP002345,1240014702.0,0.1018442066555934,"[1240221100, 1240221200, 1240000506, 1240000507, 1240000606, 1240000607]"
336,KP002346,1240070600.0,0.0895863575632159,"[1240230801, 1240230901, 1240050402, 1240156702, 1240156801, 1240050404, 1240050502, 1240050503]"
337,KP002347,1230054800.0,0.164148587010138,"[1230088900, 1230089000, 1230090500, 1230090600, 1230036201, 1230036202, 1230036301, 1230036302]"
338,KP002348,1160006100.0,0.0627770519007847,"[1160019600, 1160019700, 1160019900, 1160020000, 1160020102, 1160020201]"
339,KP002349,1160010800.0,0.1007273087081626,"[1160007302, 1160007303, 1160007403, 1160007404, 1160029100, 1160029200]"
340,KP002350,1180034300.0,0.0858847087513536,"[1180022801, 1180022802, 1180022901, 1180022902, 1180079800, 1180079900]"
341,KP002351,1160008300.0,0.0744262522192362,"[1160007901, 1160007902, 1160008001, 1160008002, 1160023900, 1160024000]"
342,KP002352,1150148400.0,0.1204495957874494,"[1150434900, 1150435000]"
343,KP002353,1150021100.0,0.0424139179394602,"[1150054600, 1150054700, 1150055300, 1150055400, 1150045401, 1150045502]"
344,KP002354,1150050500.0,0.0658119003346273,"[1150021601, 1150021602, 1150021701, 1150021702, 1150100900, 1150101000]"
345,KP002355,1210081800.0,0.1523357662845431,"[1210164500, 1210164600]"
346,KP002356,1210078700.0,0.2249188481603057,"[1210157100, 1210157200, 1210157300, 1210157400]"
347,KP002357,1220154300.0,0.175976774454514,"[1220335500, 1220335600, 1220335700, 1220335800]"
348,KP002359,1220013000.0,0.0407066545123995,"[1220041400, 1220041500]"
349,KP002378,1100021100.0,0.1589342269625761,"[1100000502, 1100000503, 1100052600]"
350,KP002379,1090016400.0,0.0798215027910753,"[1090030600, 1090030700, 1090032200, 1090032300, 1090031400, 1090031500, 1090031600, 1090031700]"
351,KP002380,1090013500.0,0.1084976269522576,"[1090009502, 1090009503, 1090009602, 1090009603, 1090028200, 1090028300]"
352,KP002381,1130042900.0,0.1742420059924557,"[1130023401, 1130023301, 1130024500, 1130024600, 1130024700, 1130024800]"
353,KP002382,1070008400.0,0.1579257470180211,"[1070003901, 1070004001, 1070004702, 1070004802, 1070005700, 1070005800, 1070025400, 1070025500]"
354,KP002383,1080008000.0,0.0969049734729417,"[1080003105, 1080003106, 1080003205, 1080003206, 1080020100, 1080020200]"
355,KP002429,1050002600.0,0.0616199684379418,"[1050061001, 1050061101, 1050006303, 1050006404, 1050007303, 1050007404, 1050009701, 1050009801]"
356,KP002430,1050002600.0,0.0597215216032307,"[1050061001, 1050061101, 1050006303, 1050006404, 1050007303, 1050007404, 1050009701, 1050009801]"
357,KP002507,1220047700.0,0.0659722980282369,"[1220032803, 1220032804, 1220032903, 1220032904, 1220087001, 1220087102]"
358,KP002508,1220012700.0,0.0781730389995706,"[1220040500, 1220040600, 1220040700, 1220040800, 1220040902, 1220041002]"
359,KP002510,1140034700.0,0.0118991180962266,"[1140034701, 1140034702, 1140034802, 1140034803, 1140069800, 1140069900, 1140072200, 1140072300]"
360,KP002512,1210009000.0,0.2266191810873698,"[1210006837, 1210032700, 1210032900]"
361,KP002513,1140036100.0,0.1679322820018799,"[1140279401, 1140073402, 1140072600, 1140073001, 1140073100]"
362,KP002539,1030042801.0,0.0720497010667861,"[1030067801, 1030067701, 1030067301, 1030067401, 1030067101, 1030067201]"
363,KP002540,1100038600.0,0.0905087038794784,"[1100029701, 1100029702, 1100029801, 1100029802, 1100069100, 1100069200]"
364,KP002541,1130055400.0,0.1149413385933564,"[1130086200, 1130086300]"
365,KP002542,1020020300.0,0.0641330215322821,"[1020008302, 1020008402, 1020037500, 1020037000, 1020037100, 1020037600]"
366,KP002617,1200002900.0,0.0850502649760374,"[1160275800, 1160275900, 1180005805, 1180005904]"
367,KP002622,1090005800.0,0.0831378557214841,"[1090015100, 1090015200, 1090015500, 1090015600, 1090015900, 1090016000]"
368,KP002623,1240023900.0,0.1225791378447024,"[1240023901, 1240023905, 1240024001, 1240024004, 1240049600, 1240049700]"
369,KP002624,1170021400.0,0.0815621576090905,"[1170036400, 1170036500]"
370,KP002636,1190012400.0,0.1224762273762356,"[1190026900, 1190027000, 1190027100, 1190029400]"
371,KP002654,1150015200.0,0.04208235528531,"[1150039902, 1150040002, 1150040500, 1150040600, 1150041800, 1150041900]"
372,KP002661,1180014001.0,0.053714361364459,"[1180010603, 1180010604, 1180010704, 1180010705, 1180121100, 1180121200]"
373,KP002667,1070015500.0,0.068789126317568,"[1070073600, 1070074000, 1070074100]"
374,KP002674,1100017100.0,0.1630396526050463,"[1100043300, 1100043400, 1100044500, 1100044600, 1100044900, 1100045000]"
375,KP002675,1210034800.0,0.1553809755114389,"[1210021400, 1210021500, 1210055100, 1210055200, 1210055500]"
376,KP002676,1140041300.0,0.188090908258673,"[1140077500, 1140078600, 1140079700, 1140079800, 1140079900, 1140080000, 1140080100, 1140080200]"
377,KP002682,1100033300.0,0.1593569227139917,"[1100024100, 1100024902, 1100025002, 1100025501, 1100025601, 1100026100, 1100026200, 1100062500]"
378,KP002683,1100042100.0,0.1293193919999348,"[1100030700, 1100030802, 1100031500, 1100031600, 1100032300, 1100032402]"
379,KP002684,1230015000.0,0.1134869349383309,"[1230044600, 1230044700, 1230046000, 1230046100, 1230047600, 1230047700]"
380,KP002690,1060016100.0,0.0561428664453776,"[1060030600, 1060030700, 1060002501, 1060002502, 1060002601, 1060002602]"
381,KP002691,1140108400.0,0.1048490639393661,"[1140278100, 1140278200]"
382,KP002717,1210085400.0,0.098397037996447,"[1210167900, 1210168000, 1210176900, 1210177000]"
383,KP002724,1070012601.0,0.2066793350241954,"[1070031801, 1070031802, 1070031901, 1070031902, 1070071600, 1070071700]"
384,KP002725,1050032100.0,0.1003371314205568,"[1050020703, 1050020803, 1050049300, 1050049400, 1050020702, 1050020802]"
385,KP002726,1180028200.0,0.0979833173350119,"[1180069800, 1180069900, 1180072000, 1180072100, 1180070200, 1180070300]"
386,KP002761,1070020600.0,0.1465854911687994,"[1070039900, 1070040800, 1070040900, 1070042400, 1070042500, 1070043900, 1070044000, 1070039800]"
387,KP002764,1100036800.0,0.0993028849598642,"[1100028301, 1100028302, 1100028401, 1100028402, 1100068500, 1100068600]"
388,KP002765,1120017500.0,0.0740491265217449,"[1120010504, 1120010505, 1120029900, 1120030000, 1120010604, 1120010605]"
389,KP002776,1100051600.0,0.164263696391076,"[1100086400, 1100086500, 1100086700, 1100086800, 1100086900, 1100087000]"
390,KP002811,1240089400.0,0.1539057349427671,"[1240056601, 1240056602, 1240056701, 1240056702, 1240209900, 1240210000]"
391,KP002812,1230113400.0,0.2256220503829618,"[1230435801, 1230435901, 1230220900, 1230221000]"
392,KP002820,1220052300.0,0.0993647234963581,"[1220094200, 1220094300, 1220094600, 1220094700, 1220098000, 1220110700]"
393,KP002843,1140108800.0,0.1115984545181536,"[1140041901, 1140041903, 1140042002, 1140042004]"
394,KP002851,1200006300.0,0.1879980071825585,"[1200018200, 1200018300, 1200018400, 1200018500, 1200019000, 1200019100]"
395,KP002859,1130015000.0,0.0898079252134,"[1130008700, 1130008800, 1130009403, 1130089400, 1130089500, 1130089600]"
396,KP002862,1130029100.0,0.0673403273582594,"[1120000100, 1120000201, 1120002701, 1120002801, 1120061600, 1120061900]"
397,KP002871,1130025101.0,0.0457816201507616,"[1130001713, 1130001714, 1130001812, 1130001813]"
398,KP002872,1220063206.0,0.0873221903905486,"[1220306311, 1220306312, 1220306411, 1220306412, 1220325700, 1220325800]"
399,KP002873,1230116000.0,0.1748347683208519,"[1230226600, 1230227100, 1230227600, 1230227700, 1230228800, 1230229000]"
400,KP002877,1160024700.0,0.1361429606726523,"[1160050100, 1160050200, 1160054600, 1160054700, 1160048500, 1160048600]"
401,KP002880,1080016200.0,0.0351978980075634,"[1080030000, 1080030100, 1080030200, 1080030300, 1080030800, 1080030900]"
402,KP002881,1220045102.0,0.060981613839213,"[1220085701, 1220085602, 1220085606, 1220085705, 1220329600, 1220329500]"
403,KP002882,1160034100.0,0.1058604746691711,"[1160061900, 1160062000, 1160062900, 1160063000, 1160064300, 1160064400]"
404,KP002883,1140024400.0,0.1108712471826682,"[1140020900, 1140018300, 1140019100, 1140019200, 1140019700, 1140019800]"
405,KP002891,1220030501.0,0.0510709554232066,"[1220062001, 1220062002, 1220062101, 1220062102, 1220323100, 1220323200]"
406,KP002892,1220033800.0,0.0828654693489794,"[1220065800, 1220065900, 1220066300, 1220066400, 1220066900, 1220067000, 1220067100, 1220067200]"
407,KP002900,1220030501.0,0.0408886340852396,"[1220062001, 1220062002, 1220062101, 1220062102, 1220323100, 1220323200]"
408,KP002910,1070024800.0,0.1761406940447601,"[1070047000, 1070047100, 1070049400, 1070049500, 1070051900, 1070052000]"
409,KP002947,1010033400.0,0.0882690792951742,"[1000002901, 1000003302, 1010016902, 1010016903, 1010017002, 1010017003]"
410,KP002951,1100015900.0,0.0969873751407468,"[1100009701, 1100009702, 1100009801, 1100009802, 1100041300, 1100041400]"
411,KP002960,1230041700.0,0.0671819368156971,"[1230025701, 1230025702, 1230025801, 1230025802, 1230077600, 1230077700]"
412,KP002961,1050011901.0,0.1932426495048897,"[1050007103, 1050007104, 1050007203, 1050007204, 1050055900, 1050056000]"
413,KP002962,1210082800.0,0.0466391109895073,"[1210165100, 1210165200]"
414,KP002967,1100048200.0,0.2911559165988986,"[1100035604, 1100035503, 1100035504, 1100035603, 1100082000, 1100082100]"
415,KP002968,1220047600.0,0.1591798697978809,"[1220345701, 1220087902, 1220088000, 1220088800]"
416,KP002970,1030031200.0,0.1010172246996268,"[1010015502, 1010015503, 1010015601, 1010015602, 1010040500, 1010040600, 1030063600, 1030063700]"
417,KP002971,1160043000.0,0.1493335083985429,"[1160017101, 1160017102, 1160017201, 1160017202, 1160078900, 1160079000]"
418,KP002981,1210029100.0,0.3809890981408536,"[1210018801, 1210018802, 1210018901, 1210018902, 1210049800, 1210049900]"
419,KP002982,1220039900.0,0.1012381687674966,"[1220027404, 1220027504, 1220028202, 1220028302, 1220029802, 1220029001, 1220029102, 1220029901]"
420,KP002988,1210005700.0,0.3164845285904447,"[1210018802, 1210018902, 1210019800, 1210019900, 1210020600, 1210020700, 1210021200, 1210021301]"
421,KP002990,1100013100.0,0.0824434223489485,"[1100008002, 1100007901, 1100007902, 1100008001, 1100038600, 1100038700]"
422,KP002991,1180062200.0,0.1187354373253464,"[1180109300, 1180109400, 1180110100, 1180110200, 1180111200, 1180111300]"
423,KP002996,1030029601.0,0.1392725489815131,"[1030017901, 1030017902, 1030018001, 1030018002, 1030063800, 1030063900]"
424,KP002997,1150026600.0,0.1019675995637989,"[1150062800, 1150062900, 1150064400, 1150064500, 1150065301, 1150065401]"
425,KP003005,1010006700.0,0.1496863069298792,"[1010022900, 1020022302]"
426,KP003006,1030042200.0,0.0793518876169307,"[1030063200, 1030063300, 1030063600, 1030063700, 1030063800, 1030063900, 1030064000, 1030064100]"
427,KP003015,1210005700.0,0.2424626843677089,"[1210018802, 1210018902, 1210019800, 1210019900, 1210020600, 1210020700, 1210021200, 1210021301]"
428,KP003019,1080004100.0,0.1064824047587075,"[1080013400, 1080013500, 1080013800, 1080013900, 1080014000, 1080014100]"
429,KP003020,1050027700.0,0.1082869136390605,"[1050016101, 1050016102, 1050016202, 1050016201, 1050016300, 1050016400]"
430,KP003021,1030042200.0,0.063694917011048,"[1030063200, 1030063300, 1030063600, 1030063700, 1030063800, 1030063900, 1030064000, 1030064100]"
431,KP003022,1230116200.0,0.1764091405003994,"[1230224500, 1230224600, 1230227600, 1230227700, 1230229900, 1230230000, 1230230100, 1230230200]"
432,KP003028,1160026900.0,0.1206716320070122,"[1160001507, 1160001608, 1160002102, 1160002201, 1160014101, 1160014202]"
433,KP003067,1100085300.0,0.4899849393579402,"[1100012913, 1100013023, 1100172400, 1100172500, 1100012923, 1100013013]"
434,KP003068,1010008200.0,0.0659174844728528,"[1010001102, 1010001105, 1010001202, 1010001204, 1010024400, 1010024500]"
435,KP003069,1070029800.0,0.1225432597868612,"[1070016202, 1070016203, 1070055000]"
436,KP003079,1090000900.0,0.096037671477504,"[1090001500, 1090001600, 1090002501, 1090002600, 1090016700, 1090017000, 1090044600, 1090044700]"
437,KP003084,1020040500.0,0.3870388784837934,"[1020054100, 1020054200]"
438,KP003129,1090010700.0,0.152105911989455,"[1090022300, 1090022400, 1090022500, 1090022600, 1090023500, 1090023600]"
439,KP003130,1090005600.0,0.2587657007458549,"[1090014500, 1090014600, 1090015500, 1090015600, 1090015700, 1090015800]"
440,KP003131,1090006700.0,0.0514432049673802,"[1090047501, 1090047601, 1090002302, 1090002402, 1090016800, 1090016900, 1090002100, 1090002200, 1090004301, 1090004401]"
441,KP003134,1000023300.0,0.2478329168031489,"[1070022400, 1070022500, 1000016101, 1000016201, 1000036300, 1000036400]"
442,KP003136,1110022701.0,0.0341878229755413,"[1110042201, 1110042202, 1110042301, 1110042302]"
443,KP003146,1120003300.0,0.31256146889114,"[1120007104, 1120007204, 1120009703, 1120009803, 1120010301, 1120010401]"
444,KP003147,1220032100.0,0.1439468346418081,"[1220023103, 1220023104, 1220023203, 1220023204, 1220065200, 1220065300]"
445,KP003148,1220157400.0,0.0639549757504945,"[1220341100, 1220341200]"
446,KP003149,1230189401.0,0.3421271047396799,"[1230439901, 1230440001, 1230440501, 1230440601, 1230441101, 1230441201]"
447,KP003150,1210030400.0,0.061431562002129,"[1210019603, 1210018402, 1210018503, 1210019705, 1210020202, 1210020302, 1210021802, 1210021902]"
448,KP003151,1210080000.0,0.2367465722569095,"[1210035102, 1210035001, 1210035002, 1210035101, 1210167500, 1210167600]"
449,KP003181,1240021900.0,0.1326252089683167,"[1240019701, 1240019702, 1240019801, 1240019802, 1240045700, 1240045800]"
450,KP003182,1140041600.0,0.0695708327817093,"[1140080300, 1140080400]"
451,KP003193,1160045400.0,0.0997492736226244,"[1160081700, 1160081800, 1160080900, 1160081000, 1160082500, 1160082600]"
452,KP003194,1210027500.0,0.1076902396537476,"[1210016003, 1210016103, 1210017401, 1210017501, 1210018403, 1210018502]"
453,KP003203,1150122700.0,0.0224895622750829,"[1150341300, 1150341600, 1150341800, 1150342000, 1150342700, 1150342800, 1150433500, 1150433600]"
454,KP003232,1100048000.0,0.2166930813993736,"[1100005801, 1100035604, 1100035300, 1100035400, 1100035504, 1100005501, 1100005601, 1100005701]"
455,KP003233,1220042200.0,0.1951506088624429,"[1220082400, 1220082500, 1220030002, 1220030003, 1220030102, 1220030103]"
456,KP003234,1200015700.0,0.182576562436374,"[1200000702, 1200000802, 1200002905, 1200003004, 1200003301, 1200003401]"
457,KP003247,1240026800.0,0.1018539413473171,"[1240051602, 1240051701, 1240052600, 1240052700, 1240050403, 1240050504]"
458,KP003258,1230054800.0,0.1046346300956024,"[1230088900, 1230089000, 1230090500, 1230090600, 1230036201, 1230036202, 1230036301, 1230036302]"
459,KP003259,1230019400.0,0.0839381410507275,"[1230009501, 1230009502, 1230009601, 1230009602, 1230053102, 1230053201]"
460,KP003260,1230029400.0,0.2611808171568285,"[1230016502, 1230016503, 1230016602, 1230016603, 1230063200, 1230063300]"
461,KP003261,1230026200.0,0.0805424855357235,"[1230011700, 1230011800, 1230014900, 1230015000, 1230063000, 1230063100, 1230012302, 1230012402]"
462,KP003262,1230045700.0,0.0751157477180265,"[1230029902, 1230029903, 1230030002, 1230030003, 1230081400, 1230081500]"
