,LINK_ID,F_NODE,T_NODE
2146,1070014905,1070032700,1070027100
2147,1070015001,1070004400,1070022800
2148,1070015002,1070022800,1070025000
2149,1070015003,1070025000,1070025400
2150,1070015004,1070025400,1070027100
2151,1070015005,1070027100,1070032700
2152,1070016102,1070028100,1070005300
2153,1070015100,1070026400,1070005300
2154,1070015200,1070005300,1070026400
2155,1070015301,1070027200,1070026000
2156,1070015302,1070028700,1070027200
2157,1070015303,1070029700,1070028700
2158,1070015304,1070031400,1070029700
2159,1070015401,1070026000,1070027200
2160,1070015402,1070027200,1070028700
2161,1070015403,1070028700,1070029700
2162,1070015404,1070029700,1070031400
2163,1070015501,1070005500,1070005100
2164,1070015601,1070005100,1070026700
2165,1070015602,1070026700,1070005500
2166,1070015701,1070027300,1070023600
2167,1070015702,1070032500,1070027300
2168,1070015703,1070034500,1070032500
2169,1070015801,1070023600,1070027300
2170,1070015802,1070027300,1070032500
2171,1070015803,1070032500,1070034500
2172,1070015901,1070028800,1070026100
2173,1070015902,1070031500,1070028800
2174,1070016001,1070026100,1070028800
2175,1070016002,1070028800,1070031500
2176,1070016101,1070031300,1070028100
2177,1070016202,1070029800,1070031300
2178,1070016203,1070028100,1070029800
2179,1070016204,1070005300,1070028100
2180,1070016301,1070026600,1070004800
2181,1070016302,1070006200,1070026600
2182,1070016401,1070004800,1070026600
2183,1070016402,1070026600,1070006200
2184,1070016501,1070029100,1070028900
2185,1070016502,1070030800,1070029100
2186,1070016601,1070028900,1080004000
2187,1070016602,1080004000,1070030800
2188,1070016701,1070030200,1070029700
2189,1070016702,1070031500,1070030200
2190,1070016801,1070029700,1070030200
2191,1070016802,1070030200,1070031500
2192,1070016901,1070029500,1070026400
2193,1070016902,1070033200,1070029500
2194,1070016903,1070033500,1070033200
2195,1070016904,1070034100,1070033500
2196,1070016905,1070034500,1070034100
2197,1070017001,1070026400,1070029500
2198,1070017002,1070029500,1070033200
2199,1070017003,1070033200,1070033500
2200,1070017004,1070033500,1070034100
2201,1070017005,1070034100,1070034500
2202,1070017101,1070031500,1070005500
2203,1070017202,1070005500,1070031500
2204,1070017301,1070028000,1070023100
2205,1070017302,1070032600,1070028000
2206,1070017303,1070033900,1070032600
2207,1070017401,1070023100,1070028000
2208,1070017402,1070028000,1070032600
2209,1070017403,1070032600,1070033900
2210,1070017500,1070034600,1070031400
2211,1070017600,1070031400,1070034600
2212,1070017700,1070034600,1070031500
2213,1070017800,1070031500,1070034600
2214,1070017901,1070033800,1070031400
2215,1070017902,1070006300,1070033800
2216,1070018001,1070031400,1070033800
2217,1070018002,1070033800,1070006300
2218,1070018102,1070035100,1070005500
2219,1070018103,1070035200,1070035100
2220,1070018107,1100003700,1070042900
2221,1070018201,1070005500,1070035100
2222,1070018202,1070035100,1070035200
2223,1070018206,1070042900,1100003700
2224,1070018301,1070029200,1070028900
2225,1070021304,1070040000,1070039101
2226,1070018302,1070033600,1070029200
2227,1070018401,1070028900,1070029400
2228,1070018402,1070029400,1070033600
2229,1070018500,1070006300,1070006200
2230,1070018600,1070006200,1070006300
2231,1070018701,1070034800,1070034700
2232,1070018702,1070036000,1070034700
2233,1070018703,1070006200,1070036000
2234,1070018801,1070034200,1070034400
2235,1070018802,1070034400,1070034700
2236,1070018803,1070034700,1070036000
2237,1070018804,1070036000,1070006200
2238,1070018901,1070036100,1070034600
2239,1070018902,1100003700,1070036100
2240,1070019001,1070034600,1070036100
2241,1070019002,1070036100,1070042900
2242,1070019101,1070037200,1070034600
2243,1070019102,1070037600,1070037200
2244,1070019201,1070034600,1070037200
2245,1070019202,1070037200,1070037600
2246,1070019301,1070036400,1070006200
2247,1070019302,1070036900,1070036400
2248,1070019401,1070006200,1070036400
2249,1070019402,1070036400,1070036900
2250,1070019500,1070036900,1070006300
2251,1070019600,1070006300,1070036900
2252,1070019700,1070037200,1070006300
2253,1070019800,1070006300,1070037200
2254,1070020101,1070036600,1070034500
2255,1070020102,1070037100,1070036600
2256,1070020103,1070037800,1070037100
2257,1070020104,1070038400,1070037800
2258,1070020201,1070034500,1070036600
2259,1070020202,1070036600,1070037100
2260,1070020203,1070037100,1070037800
2261,1070020204,1070037800,1070038400
2262,1070020302,1070037000,1070036700
2263,1070020307,1070040700,1070034500
2264,1070020308,1070040900,1070040700
2265,1070020309,1070036700,1070040900
2266,1070020310,1070040800,1070037000
2267,1070020311,1070038700,1070040800
2268,1070020402,1070036700,1070037000
2269,1070020406,1070034500,1070040700
2270,1070020407,1070040700,1070040900
2271,1070020408,1070040900,1070036700
2272,1070020409,1070037000,1070040800
2273,1070020410,1070040800,1070038700
2274,1070020501,1080001100,1070038600
2275,1070020502,1070038600,1070036900
2276,1070020601,1070038600,1080001100
2277,1070020602,1070036900,1070038600
2278,1070020701,1070037700,1070036900
2279,1070020702,1070037900,1070037700
2280,1070020705,1070037901,1070037900
2281,1070020706,1070039100,1070037902
2282,1070020707,1070037902,1070037901
2283,1070020801,1070036900,1070037700
2284,1070020802,1070037700,1070037900
2285,1070020804,1070037900,1070037901
2286,1070020806,1070037901,1070037902
2287,1070020807,1070037902,1070039100
2288,1070020900,1070039100,1070037600
2289,1070021001,1070037600,1070038200
2290,1070021002,1070038200,1070039100
2291,1070021101,1070038000,1070037600
2292,1070021302,1070040200,1070040000
2293,1070021303,1070040500,1070040200
2294,1070021402,1070040000,1070040500
2295,1070021404,1070039101,1070040000
2296,1070021501,1070039700,1080001100
2297,1070021502,1070039800,1070039700
2298,1070021503,1070040100,1070039800
2299,1070021504,1070040400,1070040100
2300,1070021505,1070040500,1070040400
2301,1070021601,1080001100,1070039700
2302,1070021602,1070039700,1070039800
2303,1070021603,1070039800,1070040100
2304,1070021604,1070040100,1070040300
2305,1070021605,1070040300,1070040500
2306,1070021701,1070040600,1070040500
2307,1070021801,1070040500,1070040600
2308,1070021901,1080007500,1070040500
2309,1070022200,1070006500,1050024600
2310,1070022300,1050025300,1070006600
2311,1070022400,1000023300,1070007500
2312,1070022500,1070007500,1000023300
2313,1070022600,1070006800,1070006900
2314,1070022700,1070006900,1070006800
2315,1070022800,1070006700,1070007000
2316,1070022900,1070007000,1070006700
2317,1070023000,1070007300,1000023700
2318,1070023100,1000023700,1070007300
2319,1070023200,1070006900,1070007800
2320,1070023300,1070007800,1070006900
2321,1070023400,1070007900,1070007100
2322,1070023500,1070007100,1070007900
2323,1070023600,1070007600,1050026000
2324,1070023800,1070008000,1070007800
2325,1070023900,1070007800,1070008000
2326,1070024000,1070008800,1070007400
2327,1070024100,1070007400,1070008800
2328,1070024200,1070001700,1070009400
2329,1070024300,1070009400,1070001700
2330,1070024600,1070009500,1070008000
2331,1070024700,1070008000,1070009500
2332,1070024900,1070008000,1070009500
2333,1070025000,1070009500,1070008000
2334,1070025200,1070009800,1070008800
2335,1070025300,1070008800,1070009800
2336,1070025400,1070010000,1070008400
2337,1070025500,1070008400,1070010000
2338,1070025600,1070009700,1070009500
2339,1070025700,1070009500,1070009700
2340,1070025800,1070009300,1070009800
2341,1070025900,1070009800,1070009300
2342,1070026000,1070009800,1070009900
2343,1070026100,1070009900,1070009800
2344,1070026200,1070010200,1070009800
2345,1070026300,1070009800,1070010200
2346,1070026400,1050028700,1050028000
2347,1070026500,1070010900,1070010400
2348,1070026600,1070010400,1070010900
2349,1070026800,1070010600,1070010900
2350,1070026900,1070010900,1070010600
2351,1070027000,1070011000,1070010900
2352,1070027100,1070010900,1070011000
2353,1070027200,1070011600,1070011300
2354,1070027300,1070011300,1070011600
2355,1070027400,1070013000,1070011100
2356,1070027500,1070011100,1070013000
2357,1070027600,1070010100,1070041000
2358,1070027700,1070041000,1070010100
2359,1070027800,1070011700,1000026900
2360,1070027900,1070011300,1070012000
2361,1070028000,1070012000,1070011300
2362,1070028100,1000026900,1070011700
2363,1070028400,1070011600,1070011300
2364,1070028500,1070011300,1070011600
2365,1070028600,1070011200,1070011900
2366,1070028700,1070011900,1070011200
2367,1070028800,1070010800,1070012600
2368,1070028900,1070012600,1070010800
2369,1070029000,1070041000,1070012400
2370,1070029100,1070012400,1070041000
2371,1070029200,1070012400,1070012600
2372,1070029300,1070012600,1070012400
2373,1070029400,1000026700,1070012500
2374,1070029500,1070012500,1000026700
2375,1070029800,1070014500,1070012100
2376,1070029900,1070012100,1070014500
2377,1070030400,1070012800,1070041000
2378,1070030500,1070041000,1070012800
2379,1070030600,1070013500,1070013000
2380,1070030700,1070013000,1070013500
2381,1070030800,1070013000,1070013600
2382,1070030900,1070013600,1070013000
2383,1070031000,1070013700,1070013100
2384,1070031100,1070013100,1070013700
2385,1070031200,1070013200,1070013700
2386,1070031300,1070013700,1070013200
2387,1070031400,1070042800,1070014200
2388,1070031500,1070014200,1070042800
2389,1070031600,1070013900,1070003200
2390,1070031700,1070003200,1070013900
2391,1070031801,1070012600,1070012601
2392,1070031802,1070012601,1070013300
2393,1070031901,1070013300,1070012601
2394,1070031902,1070012601,1070012600
2395,1070032000,1070013700,1070013900
2396,1070032100,1070013900,1070013700
2397,1070032200,1070014900,1070013600
2398,1070032300,1070013600,1070014900
2399,1070032400,1070013900,1070014800
2400,1070032500,1070014800,1070013900
2401,1070032600,1070014300,1070014200
2402,1070032700,1070014200,1070014300
2403,1070032800,1070014000,1070014400
2404,1070032900,1070014400,1070014000
2405,1070033000,1070014800,1070013800
2406,1070033100,1070013800,1070014800
2407,1070033200,1070016000,1070014500
2408,1070033300,1070014500,1070016000
2409,1070033501,1070041700,1070042800
2410,1070033502,1070016300,1070041700
2411,1070033600,1070014500,1070015100
2412,1070033700,1070015100,1070014500
2413,1070033800,1070015700,1070014000
2414,1070033900,1070014000,1070015700
2415,1070034000,1070042800,1070041700
2416,1070034100,1070014400,1070015400
2417,1070034200,1070015400,1070014400
2418,1070034300,1070015900,1070014000
2419,1070034400,1070014000,1070015900
2420,1070034500,1070016100,1070014400
2421,1070034600,1070014400,1070016100
2422,1070034700,1070014500,1070015100
2423,1070034800,1070015100,1070014500
2424,1070034900,1070015000,1070016000
2425,1070035000,1070016000,1070015000
2426,1070035100,1070014200,1070017100
2427,1070035200,1070017100,1070014200
2428,1070035300,1070013600,1070019200
2429,1070035400,1070019200,1070013600
2430,1070037000,1070018800,1070014600
2431,1070046000,1070022300,1070023000
2432,1070038400,1070018200,1070016800
2433,1070038500,1070016800,1070018200
2434,1070038600,1070018400,1070016500
2435,1070039900,1070017700,1070020600
2436,1070042800,1070021400,1070019500
2437,1070045900,1070021200,1070023300
2438,1070035500,1070016900,1050001600
2439,1070035600,1070015800,1070015900
2440,1070035700,1070015900,1070015800
2441,1070035800,1070015400,1070015300
2442,1070035900,1070015300,1070015400
2443,1070036000,1070015900,1070016100
2444,1070036100,1070016100,1070015900
2445,1070036200,1070016500,1070016600
2446,1070036300,1070016600,1070016500
2447,1070036400,1070016500,1070016000
2448,1070036500,1070016000,1070016500
2449,1070036600,1070016400,1070016300
2450,1070036700,1070016100,1070015400
2451,1070036800,1070015400,1070016100
2452,1070036900,1070014600,1070018800
2453,1070037100,1070012300,1070014100
2454,1070037200,1070014100,1070012300
2455,1070037300,1070016900,1070016300
2456,1070037400,1070016700,1070016800
2457,1070037500,1070016800,1070016700
2458,1070037600,1070015200,1070018900
2459,1070037700,1070018900,1070015200
2460,1070037800,1070016800,1070017100
2461,1070037900,1070017100,1070016800
2462,1070038000,1070016900,1070017300
2463,1070038201,1070014800,1070014801
2464,1070038202,1070014801,1070016200
2465,1070038301,1070016200,1070014801
2466,1070038302,1070014801,1070014800
2467,1070040000,1070041400,1070018300
2468,1070040100,1070003900,1070018600
2469,1070040200,1070018900,1070018100
2470,1070040400,1070018200,1070019500
2471,1070040600,1070018500,1070019000
2472,1070040700,1070019000,1070018500
2473,1070040800,1070018400,1070020600
2474,1070040900,1070020600,1070018400
2475,1070041000,1070019300,1070018700
2476,1070041100,1070004100,1070018700
2477,1070041200,1070019600,1070019000
2478,1070041300,1070019000,1070019600
2479,1070041400,1070019300,1070019900
2480,1070041600,1070019500,1070004100
2481,1070041700,1070020700,1070019300
2482,1070042000,1070021200,1070018400
2483,1070042100,1070018400,1070021200
2484,1070042200,1070004100,1070019900
2485,1070042400,1070020600,1070019800
2486,1070042500,1070019800,1070020600
2487,1070042600,1070019900,1070021000
2488,1070042700,1070019500,1070021400
2489,1070042900,1070000400,1070017100
2490,1070043000,1070017100,1070000400
2491,1070043100,1070020400,1070020700
2492,1070043200,1070041500,1070041600
2493,1070043300,1070041600,1070041500
2494,1070043400,1070021300,1070020700
2495,1070043600,1070021800,1070020300
2496,1070043900,1070022300,1070020600
2497,1070044000,1070020600,1070022300
2498,1070044100,1070019500,1070022900
2499,1070044400,1070021000,1070021300
2500,1070044600,1070021800,1070021300
2501,1070044700,1070021300,1070022200
2502,1070044800,1070021000,1070022500
2503,1070044900,1070021700,1070022100
2504,1070045000,1070023800,1070020100
2505,1070045100,1070020100,1070023800
2506,1070045200,1070022600,1070021500
2507,1070045300,1070022900,1070021400
2508,1070045400,1070021400,1070022900
2509,1070045500,1070022400,1070022200
2510,1070045600,1070023000,1070021800
2511,1070045700,1070022200,1070023000
2512,1070045800,1070023300,1070021200
2513,1070046100,1070023000,1070022300
2514,1070046200,1070023300,1070022300
2515,1070046300,1070022300,1070023300
2516,1070046400,1070023200,1070022900
2517,1070046500,1070022900,1070023200
2518,1070046600,1070022800,1070023200
2519,1070046700,1070023200,1070022800
2520,1070046800,1070021400,1070000400
2521,1070046900,1070000400,1070021400
2522,1070047000,1070024800,1070019100
2523,1070047100,1070019100,1070024800
2524,1070047200,1070023800,1070023100
2525,1070047300,1070023100,1070023800
2526,1070047400,1070023400,1070021800
2527,1070047500,1070023200,1070023700
2528,1070047600,1070023700,1070023200
2529,1070047700,1070023300,1070023000
2530,1070047800,1070023000,1070023300
2531,1070047900,1070024700,1070004700
2532,1070048000,1070004700,1070024700
2533,1070048100,1070022200,1070023900
2534,1070048200,1070024300,1070023500
2535,1070048300,1070023500,1070024300
2536,1070048400,1070023500,1070024000
2537,1070049400,1070024800,1070023800
2538,1070049500,1070023800,1070024800
2539,1070049700,1070022900,1070025700
2540,1070049800,1070024100,1070004800
2541,1070049900,1070004800,1070024200
2542,1070050001,1070023700,1070025100
2543,1070050002,1070025100,1070025700
2544,1070050101,1070025100,1070023700
2545,1070050900,1070025500,1070004800
2546,1070051001,1070025300,1070025201
2547,1070051002,1070025201,1070025200
2548,1070051101,1070025200,1070025201
2549,1070051102,1070025201,1070025300
2550,1070051200,1070025400,1070025800
2551,1070051300,1070025800,1070025400
2552,1070051401,1070030000,1070022001
2553,1070051402,1070022001,1070022000
2554,1070051501,1070022000,1070022001
2555,1070051502,1070022001,1070030000
2556,1070051600,1070026300,1070026200
2557,1070051700,1070026200,1070026300
2558,1070051800,1070025900,1070043100
2559,1070051900,1070027000,1070024800
2560,1070052000,1070024800,1070027000
2561,1070052100,1070027600,1070025700
2562,1070052200,1070025700,1070027600
2563,1070052300,1070025500,1070027900
2564,1070052400,1070027900,1070025500
2565,1070052500,1070027800,1070025800
2566,1070052600,1070025800,1070027800
2567,1070052700,1070043100,1070026700
2568,1070052800,1070028400,1070030400
2569,1070052900,1070030400,1070028400
2570,1070053000,1070026500,1070027500
2571,1070053100,1070027500,1070026500
2572,1070053200,1070027100,1070027800
2573,1070053300,1070027800,1070027100
2574,1070053400,1070027000,1070028000
2575,1070053500,1070028000,1070027000
2576,1070053600,1070027700,1070027600
2577,1070053700,1070027600,1070027700
2578,1070053800,1070025500,1070029900
2579,1070053900,1070029900,1070025500
2580,1070054000,1070027800,1070027700
2581,1070054100,1070027700,1070027800
2582,1070054200,1070029300,1070027300
2583,1070054300,1070027300,1070029300
2584,1070054400,1070027200,1070028800
2585,1070054500,1070028800,1070027200
2586,1070054600,1070027900,1070028400
2587,1070054700,1070028400,1070027900
2588,1070054800,1070028200,1070028300
2589,1070054900,1070028500,1080004000
2590,1070055000,1070027400,1070029800
2591,1070055100,1070029200,1070028600
2592,1070055200,1070029900,1070027900
2593,1070055300,1070027900,1070029900
2594,1070055400,1070028700,1070030200
2595,1070055500,1070030200,1070028700
2596,1070055600,1000029400,1070000900
2597,1070055700,1070000900,1000029400
2598,1070055800,1070000900,1070026800
2599,1070055900,1070027400,1070000900
2600,1070056000,1070029500,1070029300
2601,1070056100,1070029300,1070029500
2602,1070056200,1070028400,1070030400
2603,1070056300,1070030400,1070028400
2604,1070056401,1070031100,1070027001
2605,1070056402,1070027001,1070027000
2606,1070056501,1070027000,1070027001
2607,1070056502,1070027001,1070031100
2608,1070056600,1070028000,1070033000
2609,1070056700,1070033000,1070028000
2610,1070056800,1070028100,1070032300
2611,1070056900,1070032300,1070028100
2612,1070057000,1070032100,1070043200
2613,1070057201,1070030000,1070030001
2614,1070057202,1070030001,1070031100
2615,1070057301,1070031100,1070030001
2616,1070057302,1070030001,1070030000
2617,1070060800,1070031300,1070032800
2618,1070057500,1070034400,1070027700
2619,1070057600,1070027700,1070034400
2620,1070057900,1070030400,1070031400
2621,1070058000,1070031400,1070030400
2622,1070058200,1070033200,1070029300
2623,1070058300,1070029300,1070033200
2624,1070058500,1070031100,1070032000
2625,1070058600,1070032000,1070031100
2626,1070059300,1070033100,1070030500
2627,1070059400,1070030500,1070033100
2628,1070059700,1070032000,1070032600
2629,1070059800,1070032600,1070032000
2630,1070059900,1070029900,1070033800
2631,1070060000,1070033800,1070029900
2632,1070060100,1070031300,1070033100
2633,1070060200,1070033100,1070031300
2634,1070060300,1070033100,1070030500
2635,1070060400,1070030500,1070033100
2636,1070060500,1070032600,1070033000
2637,1070060600,1070033000,1070032600
2638,1070060700,1070032800,1070031300
2639,1070060900,1070034000,1070031100
2640,1070061000,1070031100,1070034000
2641,1070061300,1000030100,1070032800
2642,1070061400,1070032800,1000030100
2643,1070061500,1070035900,1050033900
2644,1070061600,1050033900,1070035900
2645,1070061700,1070027600,1070026600
2646,1070061800,1070026600,1070027600
2647,1070062101,1070033000,1070033001
2648,1070062102,1070033001,1070033400
2649,1070062201,1070033400,1070033001
2650,1070062202,1070033001,1070033000
2651,1070062300,1070032300,1070033200
2652,1070062400,1070033200,1070032300
2653,1070062500,1070035200,1070031500
2654,1070062800,1070031500,1070035200
2655,1070062900,1070034000,1070032000
2656,1070063000,1070032000,1070034000
2657,1070063101,1070033400,1070033301
2658,1070063102,1070033301,1070033600
2659,1070063201,1070033600,1070033301
2660,1070063202,1070033301,1070033400
2661,1070063900,1070032300,1070036200
2662,1070064200,1070032500,1070036700
2663,1070064300,1070036700,1070032500
2664,1070064400,1070035100,1070035900
2665,1070064500,1070035900,1070035100
2666,1070064600,1070036200,1070036300
2667,1070064700,1070036300,1070036200
2668,1070067200,1070037800,1070038100
2669,1070065000,1070036300,1070037100
2670,1070065100,1070037100,1070036300
2671,1070065200,1070036200,1070036300
2672,1070065300,1070036300,1070036200
2673,1070065400,1070036800,1070037000
2674,1070065500,1070037000,1070036800
2675,1070065600,1070037300,1070036800
2676,1070065700,1070036800,1070037300
2677,1070065800,1070036000,1070036400
2678,1070065900,1070036400,1070036000
2679,1070066000,1070037100,1070036600
2680,1070066100,1070036600,1070037100
2681,1070066400,1070037700,1070037400
2682,1070066500,1070037400,1070037700
2683,1070066800,1070037500,1070037800
2684,1070066900,1070037800,1070037500
2685,1070067000,1070038000,1070038200
2686,1070067100,1070038100,1070037800
2687,1070067300,1070038800,1070037300
2688,1070067400,1070037300,1070038800
2689,1070067700,1070038500,1070038400
2690,1070067800,1070038400,1070038500
2691,1070067900,1070039000,1070037300
2692,1070068000,1070037300,1070039000
2693,1070068100,1070038900,1070038400
2694,1070068200,1070038400,1070038900
2695,1070068300,1070038800,1070039000
2696,1070068400,1070039000,1070038800
2697,1070068500,1070039700,1070038600
2698,1070068600,1070038600,1070039700
2699,1070068700,1070039100,1070039300
2700,1070068800,1070039300,1070039100
2701,1070068900,1070039200,1070039000
2702,1070069000,1070039000,1070039200
2703,1070069100,1070038800,1070039400
2704,1070069200,1070039400,1070038800
2705,1070069300,1070039400,1070039500
2706,1070069400,1070039500,1070039400
2707,1070069500,1070039400,1070039600
2708,1070069600,1070039600,1070039400
2709,1070069700,1070039800,1070039900
2710,1070069800,1070039900,1070039800
2711,1070069900,1070039900,1070040000
2712,1070070000,1070040000,1070039900
2713,1070070100,1070040100,1070039900
2714,1070070200,1070039900,1070040100
2715,1070070300,1070040300,1070040200
2716,1070070400,1070012700,1070013500
2717,1070070500,1070041300,1070041200
2718,1070070600,1070041800,1070033400
2719,1070070700,1070033400,1070041800
2720,1070070800,1070041900,1070030001
2721,1070070900,1070030001,1070041900
2722,1070071000,1070041900,1070027001
2723,1070071100,1070027001,1070041900
2724,1070071200,1070041900,1070022001
2725,1070071300,1070022001,1070041900
2726,1070071400,1070042000,1070014801
2727,1070071500,1070014801,1070042000
2728,1070073700,1000027200,1070012900
2729,1070071600,1070042100,1070012601
2730,1070071700,1070012601,1070042100
2731,1070071800,1070042400,1070025201
2732,1070071900,1070025201,1070042400
2733,1070072000,1070037902,1070037200
2734,1070072100,1070037200,1070037902
2735,1070072200,1070039101,1070037902
2736,1070072300,1070037902,1070039101
2737,1070072400,1070042300,1070039101
2738,1070072500,1070039101,1070042300
2739,1070072600,1070042300,1070037901
2740,1070072700,1070037901,1070042300
2741,1070072800,1070026001,1050033101
2742,1070072900,1050033101,1070026001
2743,1070073000,1070042200,1070001701
2744,1070073100,1070001701,1070042200
2745,1070073200,1000023500,1070007100
2746,1070073300,1070007100,1000023500
2747,1070073400,1000026000,1070008600
2748,1070073500,1070008600,1000026000
2749,1070073600,1070042700,1070015500
2750,1070073800,1070012900,1000027200
2751,1070073900,1050001600,1070042700
2752,1070074000,1070015500,1070017300
2753,1070074100,1070015500,1070020200
2754,1070074200,1070012900,1070013200
2755,1070074300,1070013200,1070012900
2756,1070074400,1070013100,1070003200
2757,1070074500,1070003200,1070013100
2758,1070074600,1070013100,1070013200
2759,1070074700,1070013200,1070013100
2760,1070074800,1070042800,1070014300
2761,1070074900,1070014300,1070016700
2762,1070075000,1070016700,1070017300
2763,1070075100,1070019000,1000028900
2764,1070075200,1000028900,1070019000
2765,1070075300,1070020000,1050001600
2766,1070075400,1050032700,1070004700
2767,1070075500,1070004700,1050032700
2768,1070075600,1050033100,1070026000
2769,1070075700,1070026000,1050033100
2770,1070075800,1050033700,1070025900
2771,1070075900,1070025900,1070005100
2772,1070076000,1070024400,1100011200
2773,1070076100,1070026100,1050033600
2774,1070076200,1070005100,1050033700
2775,1070076300,1050033900,1070043100
2776,1070076400,1070030800,1070032700
2777,1070076500,1070032100,1070030300
2778,1070076600,1070032700,1070034200
2779,1070076700,1070034200,1070032700
2780,1070076800,1070034200,1070034800
2781,1070076900,1070034800,1070034200
2782,1070077000,1070034800,1070035000
2783,1070077200,1070035000,1080001100
2784,1070077300,1080001100,1070035000
2785,1070077400,1070035200,1070042900
2786,1070077500,1070042900,1070035200
2787,1070077600,1070035300,1070043200
2788,1070077700,1070035400,1070032100
2789,1070077800,1100010700,1070035400
2790,1070077900,1100011200,1100010700
2791,1070078000,1100011400,1070024600
2792,1080000900,1070032700,1070030800
2793,1080017600,1080006500,1080006200
2794,1080001401,1070030800,1080004400
2795,1080001402,1080004400,1080004600
2796,1080001403,1080004600,1080005100
2797,1080001500,1080000700,1070032700
2798,1080001600,1070032700,1080000700
2799,1080001900,1080004600,1080000700
2800,1080002000,1080000700,1080004600
2801,1080002100,1080005200,1080005100
2802,1080002200,1080005100,1080005200
2803,1080002301,1080001000,1080005300
2804,1080002302,1080005300,1080005200
2805,1080002401,1080005300,1080001000
2806,1080002402,1080005200,1080005300
2807,1080002502,1080001200,1080006500
2808,1080002504,1080006500,1080001001
2809,1080003204,1080005000,1080006100
2810,1080001301,1080004400,1070030800
2811,1080001302,1080004600,1080004400
2812,1080001303,1080005100,1080004600
2813,1080002505,1080001001,1080001000
2814,1080002603,1080006500,1080001200
2815,1080002605,1080001000,1080001001
2816,1080002606,1080001001,1080006500
2817,1080002701,1080007400,1080005100
2818,1080002702,1080007900,1080007400
2819,1080002703,1080008500,1080007900
2820,1080002801,1080005100,1080007400
2821,1080002802,1080007400,1080007900
2822,1080002803,1080007900,1080008500
2823,1080002901,1080001300,1080001000
2824,1080003001,1080001000,1080001300
2825,1080003101,1080004700,1080000700
2826,1080003102,1080004800,1080004700
2827,1080003103,1080005000,1080004800
2828,1080003104,1080006100,1080005000
2829,1080003105,1080008000,1080006100
2830,1080003106,1080009500,1080008000
2831,1080003107,1080010000,1080009500
2832,1080003108,1080010800,1080010000
2833,1080003109,1080011400,1080010800
2834,1080003110,1080001600,1080011400
2835,1080003201,1080000700,1080004700
2836,1080003202,1080004700,1080004800
2837,1080003203,1080004800,1080005000
2838,1080003205,1080006100,1080008000
2839,1080003206,1080008000,1080009500
2840,1080003207,1080009500,1080010000
2841,1080003208,1080010000,1080010800
2842,1080003209,1080010800,1080011400
2843,1080003210,1080011400,1080001600
2844,1080003301,1080007300,1080005200
2845,1080003302,1080001300,1080007300
2846,1080003401,1080005200,1080007300
2847,1080003402,1080007300,1080001300
2848,1080003501,1080008400,1080001300
2849,1080003502,1080008500,1080008400
2850,1080003601,1080001300,1080008400
2851,1080003602,1080008400,1080008500
2852,1080003701,1080008300,1080000700
2853,1080003702,1080019500,1080008300
2854,1080003703,1080014400,1080019500
2855,1080003801,1080000700,1080008300
2856,1080003802,1080008300,1080019500
2857,1080003803,1080019500,1080014400
2858,1080003902,1080007200,1080001200
2859,1080003903,1080007700,1080007200
2860,1080003907,1080010900,1080009700
2861,1080003908,1080013400,1080010900
2862,1080003909,1080002200,1080013400
2863,1080004002,1080001200,1080007200
2864,1080004003,1080007200,1080007700
2865,1080004007,1080009700,1080010700
2866,1080004008,1080010700,1080013400
2867,1080004009,1080013400,1080002200
2868,1080004101,1080001600,1080011600
2869,1080004102,1080011600,1080011000
2870,1080004103,1080011000,1080010200
2871,1080004104,1080010200,1080010100
2872,1080004303,1080010600,1080009900
2873,1080004304,1080011300,1080010600
2874,1080004305,1080012600,1080011300
2875,1080004306,1080001800,1080012600
2876,1080004401,1080001300,1080008800
2877,1080004402,1080008800,1080009900
2878,1080004403,1080009900,1080010600
2879,1080004404,1080010600,1080011300
2880,1080004405,1080011300,1080012600
2881,1080004406,1080012600,1080001800
2882,1080005101,1080009400,1080008500
2883,1080005102,1080011900,1080009400
2884,1080005103,1080012700,1080011900
2885,1080005104,1080013800,1080012700
2886,1080005105,1080014200,1080013800
2887,1080005201,1080008500,1080009400
2888,1080005202,1080009400,1080011900
2889,1080005203,1080011900,1080012700
2890,1080005204,1080012700,1080013800
2891,1080005205,1080013800,1080014200
2892,1080005302,1080013500,1080012400
2893,1080005400,1080012400,1080013500
2894,1080005500,1080013500,1080001900
2895,1080005601,1080001900,1080013500
2896,1080005701,1080013000,1080001800
2897,1080005702,1080002300,1080013000
2898,1080005801,1080001800,1080013000
2899,1080005802,1080013000,1080002300
2900,1080005901,1080012900,1080001800
2901,1080005902,1080002400,1080012900
2902,1080006001,1080001800,1080012900
2903,1080006002,1080012900,1080002400
2904,1080006100,1080002800,1080001900
2905,1080006200,1080001900,1080002800
2906,1080006300,1080002200,1080013600
2907,1080006400,1080013600,1080002200
2908,1080006500,1080002300,1080002200
2909,1080006600,1080002200,1080002300
2910,1080006701,1080014100,1080013500
2911,1080006702,1080002800,1080014100
2912,1080006801,1080013500,1080014100
2913,1080006802,1080014100,1080002800
2914,1080006900,1080002400,1080002300
2915,1080007000,1080002300,1080002400
2916,1080007101,1080014000,1080002400
2917,1080007102,1080014200,1080014000
2918,1080007201,1080002400,1080014000
2919,1080007202,1080014000,1080014200
2920,1080007301,1080014300,1080014200
2921,1080007302,1080002600,1080014300
